"","sigmasq","phi"
"702",1.29915811515446,10.8375162826999
"703",1.21016483233687,9.97713330871977
"704",1.33895445956195,11.3003243379895
"705",0.995791280512552,8.76864349384186
"706",1.15565914419615,10.6452978066938
"707",1.56301136356687,10.3501925236024
"708",1.85347456006309,11.2908274194877
"709",1.12651913580254,10.425600373304
"710",1.01877011146263,10.6772291476578
"711",1.60737671414908,12.717471148446
"712",1.35955436825724,10.5205504804838
"713",1.53720650685853,10.849163904903
"714",1.44557979840299,12.3733802218726
"715",1.19147008067664,10.9019689783298
"716",1.35924584531665,10.6163407609179
"717",1.25051077592764,12.2960575131964
"718",1.76724996757127,15.9100415733782
"719",1.40718394472941,12.3663375012318
"720",1.62814773569372,11.8600289264312
"721",1.22635643604208,10.2204222768715
"722",1.2258495543432,11.7648446711969
"723",1.30473811289556,9.80317790382776
"724",1.26243307156135,12.8557394709357
"725",1.28660747231277,10.6523509294307
"726",1.33660959833308,13.2264039775176
"727",1.62698628429364,11.7413708953966
"728",1.34550034729828,9.99396697155656
"729",1.37834968240583,11.1297645134495
"730",1.36263352591605,12.1108638405896
"731",1.38964706392323,10.8782429223244
"732",1.7244883520385,11.8600017959211
"733",1.26081189039055,9.088674866268
"734",0.940012924671785,10.5556515767117
"735",1.48648476943296,11.6489843924743
"736",1.46777704069785,13.5828594301043
